Date,Price
5/17/11,7.61416848153023
5/18/11,7.14547464987712
5/19/11,6.96802824082107
5/20/11,6.62522373733527
5/21/11,5.87740620470329
5/22/11,6.3593618313851
5/23/11,7.06751727271535
5/24/11,7.08173999101641
5/25/11,7.40584259634744
5/26/11,8.50904147716872
5/27/11,8.68680402467509
5/28/11,8.45370544771389
5/29/11,8.27772141748384
5/30/11,8.57989327539645
5/31/11,8.88208172135134
6/1/11,9.02828022099821
6/2/11,10.0351280279123
6/3/11,12.6900980372025
6/4/11,16.2299721781087
6/5/11,17.4455516551326
6/6/11,18.2551633231102
6/7/11,19.0267010564462
6/8/11,27.2782783028475
6/9/11,29.5358044414681
6/10/11,26.5331048497417
6/11/11,19.8836936177049
6/12/11,16.6255791637571
6/13/11,20.860078565275
6/14/11,19.1945378102863
6/15/11,19.7517978804183
6/16/11,19.2666250304848
6/17/11,15.7463098597752
6/18/11,15.8618051924767
6/19/11,17.6792617380526
6/20/11,14.0
6/21/11,15.1
6/22/11,16.2
6/23/11,17.49
6/24/11,17.5
6/25/11,17.5
6/26/11,17.51001
6/27/11,17.01
6/28/11,16.5
6/29/11,16.0
6/30/11,15.5
7/1/11,15.0
7/2/11,14.5
7/3/11,14.1
7/4/11,13.2
7/5/11,12.82125
7/6/11,14.7466666666667
7/7/11,14.2084166666667
7/8/11,14.3947222222222
7/9/11,14.495
7/10/11,15.0215925925926
7/11/11,14.0166666666667
7/12/11,13.925
7/13/11,13.92
7/14/11,14.0252857142857
7/15/11,14.31625
7/16/11,13.5
7/17/11,13.4555555555556
7/18/11,13.5077532692308
7/19/11,13.6442857142857
7/20/11,13.6916666666667
7/21/11,13.83825
7/22/11,13.785
7/23/11,13.66
7/24/11,13.794625
7/25/11,14.098275
7/26/11,14.0866595238095
7/27/11,13.9686944444444
7/28/11,13.6952023809524
7/29/11,13.5703125
7/30/11,13.6665512820513
7/31/11,13.4498950081338
8/1/11,13.2338804945055
8/2/11,12.6630778042781
8/3/11,10.6717927876833
8/4/11,10.7339668964949
8/5/11,10.6712307930498
8/6/11,8.90124634101284
8/7/11,8.07634789928268
8/8/11,8.00087057387057
8/9/11,9.6228029880826
8/10/11,10.0842284090962
8/11/11,9.80158854594615
8/12/11,9.38512207836876
8/13/11,9.69774088946043
8/14/11,10.4168101585554
8/15/11,11.140284348736
8/16/11,11.0460749389499
8/17/11,10.9370528312096
8/18/11,10.9316083125834
8/19/11,11.31643344108
8/20/11,11.4774434871538
8/21/11,11.3624668210067
8/22/11,11.1138121311033
8/23/11,11.0238399409436
8/24/11,10.9265930579837
8/25/11,10.2704597643327
8/26/11,10.0405760172802
8/27/11,8.66781403316605
8/28/11,8.82266208699199
8/29/11,8.93377193892144
8/30/11,8.82625399348327
8/31/11,8.45896875477421
9/1/11,8.22793019019202
9/2/11,8.44056398147307
9/3/11,8.53942447464816
9/4/11,8.2410669494721
9/5/11,7.67244212295683
9/6/11,6.80719191919192
9/7/11,7.06703728070176
9/8/11,6.86745181461913
9/9/11,5.32150980392157
9/10/11,5.10736191440139
9/11/11,5.77465619824017
9/12/11,6.17907909495962
9/13/11,6.00341449466667
9/14/11,5.63768091168091
9/15/11,5.18669444444444
9/16/11,4.87484222150399
9/17/11,4.90550647545835
9/18/11,4.95305704365079
9/19/11,5.0846153178805
9/20/11,5.71168661543565
9/21/11,5.69711451247166
9/22/11,5.61138200886416
9/23/11,5.63996078730857
9/24/11,5.62593109198533
9/25/11,5.73814560439561
9/26/11,5.49135288575176
9/27/11,4.89772123942248
9/28/11,4.86021749259952
9/29/11,4.78990847273489
9/30/11,5.03056609256129
10/1/11,4.99281499224046
10/2/11,4.98769597069597
10/3/11,4.9036264957265
10/4/11,4.95530103230104
10/5/11,5.05214054745657
10/6/11,4.83175601221695
10/7/11,4.55275805416953
10/8/11,4.24288116898429
10/9/11,4.02745370370371
10/10/11,4.18158343995545
10/11/11,4.23265856057523
10/12/11,3.97617569736228
10/13/11,4.03788855247982
10/14/11,4.04259157509158
10/15/11,3.93271341463415
10/16/11,3.72964468663805
10/17/11,3.49503520734381
10/18/11,2.6088615822502
10/19/11,2.38686124401914
10/20/11,2.28850445632799
10/21/11,2.42672651178089
10/22/11,3.01313363537048
10/23/11,3.09216842105263
10/24/11,2.92502237907021
10/25/11,2.7359865623507
10/26/11,2.74466252649261
10/27/11,2.87981666666667
10/28/11,3.36657942935099
10/29/11,3.74360476190476
10/30/11,3.47053520726262
10/31/11,3.2289831029537
11/1/11,3.21836316229235
11/2/11,3.23731768309663
11/3/11,3.24256869184455
11/4/11,3.25517119244392
11/5/11,3.06135615079365
11/6/11,2.95683564814815
11/7/11,2.99273372826004
11/8/11,3.12212256973796
11/9/11,3.08913980716254
11/10/11,3.08586724703172
11/11/11,3.11098879669713
11/12/11,3.17509378368667
11/13/11,3.14450891437657
11/14/11,2.65018442262345
11/15/11,2.58628126717403
11/16/11,2.5736293572294
11/17/11,2.5575563041849
11/18/11,2.34838537851038
11/19/11,2.30920934594252
11/20/11,2.25417546761252
11/21/11,2.3726882018344
11/22/11,2.36907408860981
11/23/11,2.25662275638591
11/24/11,2.53884548611111
11/25/11,4.07811870026525
11/26/11,2.52443468833108
11/27/11,2.4625602662841
11/28/11,2.61583038173948
11/29/11,2.8744637252942
11/30/11,2.93454936323358
12/1/11,3.23213567269527
12/2/11,3.12058224047171
12/3/11,2.96395252717702
12/4/11,2.76975163690474
12/5/11,2.87435412560644
12/6/11,2.98932777011033
12/7/11,3.09816367562669
12/8/11,3.09894451622768
12/9/11,2.98839362524517
12/10/11,3.07817792509317
12/11/11,3.20258995255754
12/12/11,3.36274788004244
12/13/11,3.27281534516694
12/14/11,3.29283651021524
12/15/11,3.31311691465718
12/16/11,3.28369171941717
12/17/11,3.33190343201011
12/18/11,3.36206410766166
12/19/11,3.62285351644918
12/20/11,4.26899029179657
12/21/11,4.14773596068984
12/22/11,4.01080882686411
12/23/11,4.03827407196653
12/24/11,4.22069881375643
12/25/11,4.20184159884303
12/26/11,4.24066854199674
12/27/11,4.15589447555713
12/28/11,4.27467483378543
12/29/11,4.27483769827747
12/30/11,4.35483069546738
12/31/11,4.47449658826723
1/1/12,4.89062336239796
1/2/12,5.14678740688761
1/3/12,5.14125336750983
1/4/12,5.20560299346823
1/5/12,6.10479596161571
1/6/12,6.63228267124737
1/7/12,6.75568256130835
1/8/12,6.99390558290475
1/9/12,6.68470950361929
1/10/12,6.49626451518654
1/11/12,6.89008740720761
1/12/12,6.8854971175924
1/13/12,6.72581258511282
1/14/12,6.50975617160489
1/15/12,6.99729872900259
1/16/12,6.76818863846489
1/17/12,6.51955039917613
1/18/12,6.07214540779547
1/19/12,6.2053223558767
1/20/12,6.62707771674682
1/21/12,6.39188137277316
1/22/12,6.3736493917776
1/23/12,6.34228457915147
1/24/12,6.39319716781331
1/25/12,6.26973601845092
1/26/12,5.87138447541277
1/27/12,5.36018200625108
1/28/12,5.18199726933208
1/29/12,5.55716429369709
1/30/12,5.51883809571446
1/31/12,5.6217293531677
2/1/12,5.73228176638606
2/2/12,6.10452545594732
2/3/12,6.12079105123651
2/4/12,6.01861725102027
2/5/12,5.74792576451166
2/6/12,5.5552910767619
2/7/12,5.62913901556271
2/8/12,5.59486334965697
2/9/12,5.73435306834807
2/10/12,5.88657718812689
2/11/12,5.72382983576731
2/12/12,5.66107226977367
2/13/12,5.55736302402513
2/14/12,4.94198555181601
2/15/12,4.82637136839568
2/16/12,4.51519249943709
2/17/12,4.64361595604302
2/18/12,4.40043435528117
2/19/12,4.31734989922235
2/20/12,4.44778971879571
2/21/12,4.41922081422514
2/22/12,4.48731785342721
2/23/12,4.81806693214911
2/24/12,5.04130193730308
2/25/12,4.98183707121993
2/26/12,4.91752855132158
2/27/12,5.0109880254453
2/28/12,4.95356631257923
2/29/12,4.91786666768443
3/1/12,4.96229138165429
3/2/12,4.76415333517813
3/3/12,4.73784453883598
3/4/12,4.77064051025534
3/5/12,4.92319411566236
3/6/12,4.98775574217276
3/7/12,5.0003338499763
3/8/12,4.93761439300721
3/9/12,4.96023184129296
3/10/12,4.88568977639903
3/11/12,4.90677904577886
3/12/12,4.93650444950759
3/13/12,5.09332167574651
3/14/12,5.36435897532303
3/15/12,5.33602839863821
3/16/12,5.32222057707233
3/17/12,5.36485249211509
3/18/12,5.30701416563619
3/19/12,5.07797298020947
3/20/12,4.85470020034781
3/21/12,4.88519521141618
3/22/12,4.83708194539294
3/23/12,4.74603323144306
3/24/12,4.71584023017723
3/25/12,4.6399963802578
3/26/12,4.63576589196122
3/27/12,4.72934611814909
3/28/12,4.81799368777796
3/29/12,4.80974061190226
3/30/12,4.82216779440497
3/31/12,4.90215658480626
4/1/12,4.83609525414833
4/2/12,4.91372752152716
4/3/12,4.94850768814575
4/4/12,4.93936184967239
4/5/12,4.93876274463648
4/6/12,4.94441832845984
4/7/12,4.83292233081809
4/8/12,4.75646071602806
4/9/12,4.78254914579738
4/10/12,4.82908895576738
4/11/12,4.83426332760338
4/12/12,4.88544414729581
4/13/12,4.88869733994072
4/14/12,4.95115879764305
4/15/12,4.93425536810784
4/16/12,4.95107758513109
4/17/12,4.96943149977155
4/18/12,5.10558955172378
4/19/12,5.14913394007045
4/20/12,5.20652308710616
4/21/12,5.28196000871392
4/22/12,5.20513251175263
4/23/12,5.16768408469175
4/24/12,5.08622336939264
4/25/12,5.1019007804307
4/26/12,5.07638864697789
4/27/12,5.18662400829201
4/28/12,4.98255403327177
4/29/12,4.92387129989291
4/30/12,4.95602607245711
5/1/12,4.96140810662868
5/2/12,5.11391373096116
5/3/12,5.08314892356425
5/4/12,5.13689571975911
5/5/12,5.10377655535975
5/6/12,5.05905908500559
5/7/12,5.0431634185475
5/8/12,5.04134637993392
5/9/12,5.10161395617409
5/10/12,5.00858043438577
5/11/12,5.00057143450217
5/12/12,4.93381779728294
5/13/12,4.93909207330291
5/14/12,4.93269953999111
5/15/12,4.95553318270658
5/16/12,4.9940156447288
5/17/12,5.00955783427645
5/18/12,5.04691912012542
5/19/12,5.07434895692696
5/20/12,5.12196244099928
5/21/12,5.06456945753757
5/22/12,5.05634652459537
5/23/12,5.09710176527757
5/24/12,5.08580378190637
5/25/12,5.08977528363344
5/26/12,5.08083934077274
5/27/12,5.10641917598974
5/28/12,5.08497608390484
5/29/12,5.07989364488673
5/30/12,5.09474216827869
5/31/12,5.10926925577396
6/1/12,5.18658013594029
6/2/12,5.17905115776885
6/3/12,5.1712583102511
6/4/12,5.17254934169251
6/5/12,5.29313187305607
6/6/12,5.37823996089491
6/7/12,5.43862306398627
6/8/12,5.55163157942565
6/9/12,5.56540466097444
6/10/12,5.47919630511409
6/11/12,5.48432807842143
6/12/12,5.59895050839163
6/13/12,5.80872625530138
6/14/12,5.85676824884563
6/15/12,5.92996768853141
6/16/12,6.31707945303965
6/17/12,6.32839918548611
6/18/12,6.23632221674268
6/19/12,6.39419328377566
6/20/12,6.54833148670482
6/21/12,6.64558315358311
6/22/12,6.55001745628487
6/23/12,6.46473911256022
6/24/12,6.33999032287637
6/25/12,6.30726028527464
6/26/12,6.31090684443722
6/27/12,6.4621516209305
6/28/12,6.47358193781236
6/29/12,6.66454964147496
6/30/12,6.55606794875218
7/1/12,6.5524938786153
7/2/12,6.73029323301744
7/3/12,6.54353943970652
7/4/12,6.50314741688042
7/5/12,6.59221343507566
7/6/12,6.55979146503749
7/7/12,6.64724168223639
7/8/12,6.68649995999894
7/9/12,6.77519406878337
7/10/12,7.11990124704687
7/11/12,7.15339174625307
7/12/12,7.1605174329686
7/13/12,7.53953121880677
7/14/12,7.5287351878796
7/15/12,7.69652551099646
7/16/12,7.78398356032356
7/17/12,8.25007478782581
7/18/12,8.83525387353525
7/19/12,8.98525417425725
7/20/12,8.2769092582644
7/21/12,8.62793988448952
7/22/12,8.56504473397333
7/23/12,8.58730309981021
7/24/12,8.56604992710878
7/25/12,8.44685452436548
7/26/12,8.5970737721815
7/27/12,8.7642215485046
7/28/12,8.80683292112371
7/29/12,8.72631146655925
7/30/12,8.79633058634103
7/31/12,9.12204386865955
8/1/12,9.4031468322591
8/2/12,9.70296821804932
8/3/12,10.5485596385128
8/4/12,10.9672616284894
8/5/12,10.4870311073462
8/6/12,10.7962220205794
8/7/12,10.8474068619364
8/8/12,11.0231826740888
8/9/12,11.1976037998439
8/10/12,11.2243081863949
8/11/12,11.3916877133979
8/12/12,11.5204891501629
8/13/12,11.6804800783982
8/14/12,11.9887131550746
8/15/12,12.5383342053141
8/16/12,13.267968906757
8/17/12,13.8045947113911
8/18/12,11.9536381825668
8/19/12,9.79052252498684
8/20/12,9.59844152166705
8/21/12,10.1318793505444
8/22/12,10.0254514535056
8/23/12,10.0148386110596
8/24/12,10.2156511306559
8/25/12,10.5151416106872
8/26/12,10.5593555149784
8/27/12,11.2151295997054
8/28/12,10.9890153458208
8/29/12,10.8058608474349
8/30/12,10.7558528762506
8/31/12,10.4240540499547
9/1/12,10.0422793280351
9/2/12,10.0207523766482
9/3/12,10.2529193873725
9/4/12,10.3251339886923
9/5/12,10.4536878978436
9/6/12,10.8725437257131
9/7/12,11.1819743977274
9/8/12,10.9962274263397
9/9/12,11.0592809361856
9/10/12,10.9867108328052
9/11/12,11.0375044236903
9/12/12,11.1797659089061
9/13/12,11.2566040155088
9/14/12,11.5256773924734
9/15/12,11.5712393312705
9/16/12,11.8390991066007
9/17/12,11.7881802785207
9/18/12,11.9217716462557
9/19/12,12.2860456538123
9/20/12,12.5485627959748
9/21/12,12.2916786065047
9/22/12,12.2102190230462
9/23/12,12.0460700911885
9/24/12,11.9823003566164
9/25/12,11.9781410452281
9/26/12,12.0742371561202
9/27/12,12.2153546890758
9/28/12,12.2693495558108
9/29/12,12.340310269331
9/30/12,12.2909587811648
10/1/12,12.2282408518161
10/2/12,12.4649292230334
10/3/12,12.8005102067268
10/4/12,12.8186171305645
10/5/12,12.658545096457
10/6/12,12.5779580342772
10/7/12,12.134621114744
10/8/12,11.4087472410252
10/9/12,11.8936279860679
10/10/12,12.047181809809
10/11/12,12.0306775609448
10/12/12,12.0346359770116
10/13/12,11.9808233981107
10/14/12,11.9042142948886
10/15/12,11.6525742102793
10/16/12,11.7418339086461
10/17/12,11.8221379526095
10/18/12,11.8433017730178
10/19/12,11.7946283817658
10/20/12,11.6611789032637
10/21/12,11.6093320561111
10/22/12,11.5644294158313
10/23/12,11.646913611758
10/24/12,11.5527729897763
10/25/12,11.078993533435
10/26/12,10.3987745559664
10/27/12,10.2162873288048
10/28/12,10.1593083550001
10/29/12,10.509469982579
10/30/12,10.7690667166884
10/31/12,10.917770957867
11/1/12,11.0599335901604
11/2/12,10.7893878950406
11/3/12,10.585894286151
11/4/12,10.4688531430613
11/5/12,10.6132222674354
11/6/12,10.6507952387907
11/7/12,10.8015038760772
11/8/12,10.7603750644754
11/9/12,10.7975621833772
11/10/12,10.7896389143748
11/11/12,10.7752116633352
11/12/12,10.9370872256173
11/13/12,10.8970256059546
11/14/12,10.8977430584357
11/15/12,10.959491528823
11/16/12,11.3253357719589
11/17/12,11.564971073613
11/18/12,11.6166952186572
11/19/12,11.6128361545157
11/20/12,11.6220085147866
11/21/12,11.6199866990477
11/22/12,11.8526272378327
11/23/12,12.1075885964276
11/24/12,12.3690149652925
11/25/12,12.2995336582554
11/26/12,12.3408088832219
11/27/12,12.0584361589378
11/28/12,12.2204704538167
11/29/12,12.264446622042
11/30/12,12.3902387142036
12/1/12,12.4590820770434
12/2/12,12.4595717194794
12/3/12,12.4835793556264
12/4/12,12.7449324454401
12/5/12,13.2498021874883
12/6/12,13.3521782562851
12/7/12,13.3684851516645
12/8/12,13.3706376642302
12/9/12,13.1176117155943
12/10/12,13.2889047360834
12/11/12,13.3793350589206
12/12/12,13.4651576992271
12/13/12,13.5079367952903
12/14/12,13.5996518035225
12/15/12,13.5186292976456
12/16/12,13.3733870381352
12/17/12,13.2093162705906
12/18/12,13.1372179123302
12/19/12,13.2058108629307
12/20/12,13.2414019574874
12/21/12,13.385181616762
12/22/12,13.3041482969706
12/23/12,13.1707073890789
12/24/12,13.2075212253527
12/25/12,13.1763954319316
12/26/12,13.1436162217636
12/27/12,13.2175176574914
12/28/12,13.2423219936379
12/29/12,13.3457406171263
12/30/12,13.2806647133556
12/31/12,13.3001591314762
1/1/13,13.2868738102318
1/2/13,13.2089857514622
1/3/13,13.271215461753
1/4/13,13.1837103396356
1/5/13,13.2582076651504
1/6/13,13.2027879870102
1/7/13,13.2696916017418
1/8/13,13.3423907624824
1/9/13,13.5899433141385
1/10/13,13.7165303257799
1/11/13,14.0282661555952
1/12/13,14.084983122843
1/13/13,14.0076356132589
1/14/13,14.0012060695379
1/15/13,14.1942951283101
1/16/13,14.4177049486983
1/17/13,14.9174368697889
1/18/13,15.5732692130996
1/19/13,15.4218057978357
1/20/13,15.5534754390005
1/21/13,16.2369929126754
1/22/13,16.9796370766105
1/23/13,17.2753932424051
1/24/13,18.0193373139759
1/25/13,16.9921907559568
1/26/13,17.0644977070987
1/27/13,17.4347297539913
1/28/13,18.5536634340866
1/29/13,19.0353701331616
1/30/13,19.2605044693813
1/31/13,20.214513467627
2/1/13,20.5944326511153
2/2/13,20.0263726181012
2/3/13,20.0822973912644
2/4/13,20.4220431570883
2/5/13,20.4217250143971
2/6/13,20.8331909866081
2/7/13,21.3575723810329
2/8/13,22.3031156486428
2/9/13,23.3460220807774
2/10/13,23.1628129871522
2/11/13,23.8151176321856
2/12/13,24.958382390352
2/13/13,25.4713621077613
2/14/13,25.7227085103495
2/15/13,27.0343719133164
2/16/13,27.2259673203098
2/17/13,26.9046187212554
2/18/13,26.7012630215483
2/19/13,28.0277301951223
2/20/13,29.4923516082748
2/21/13,29.7649620880647
2/22/13,30.4651325147499
2/23/13,29.2853998984961
2/24/13,29.6805576131169
2/25/13,29.9322948670007
2/26/13,30.7688014323869
2/27/13,31.3642965014563
2/28/13,32.9263735356143
3/1/13,33.9806168369744
3/2/13,34.0469181309773
3/3/13,33.8081151936613
3/4/13,35.1711520465234
3/5/13,39.1879502940896
3/6/13,45.5533340304168
3/7/13,42.2071360621117
3/8/13,43.1412711117011
3/9/13,44.8864903788329
3/10/13,47.4186486332283
3/11/13,48.131975528019
3/12/13,45.6939416771368
3/13/13,47.0066696353013
3/14/13,47.4237692153727
3/15/13,47.1167392807861
3/16/13,46.9234989718548
3/17/13,47.0832654578195
3/18/13,47.7350812478967
3/19/13,54.3086995245994
3/20/13,61.1280041780538
3/21/13,68.6919353393284
3/22/13,71.7729103421557
3/23/13,65.5946485062716
3/24/13,68.008004032662
3/25/13,73.4976426258454
3/26/13,77.6644945234413
3/27/13,85.534691107365
3/28/13,91.0286616106282
3/29/13,90.0259123173622
3/30/13,91.9268615764927
3/31/13,93.3500473142192
4/1/13,98.2056506672459
4/2/13,107.612107902259
4/3/13,129.202887608592
4/4/13,132.3473574
4/5/13,137.747453752383
4/6/13,141.637443275423
4/7/13,150.909101080797
4/8/13,180.390150980621
4/9/13,207.715547666395
4/10/13,223.888033210847
4/11/13,130.928791118181
4/12/13,85.2452663351737
4/13/13,105.248445157128
4/14/13,98.6936196030307
4/15/13,92.66839659147
4/16/13,66.8321920001072
4/17/13,81.947369861393
4/18/13,94.3747803274099
4/19/13,118.399641837497
4/20/13,120.760633456947
